Date,Level-USD/CAD,Lower Band,Level-Mid US/Canadian Dollar Economic Index,Upper Band,Level-Unfiltered,y-o-y USD/CAD,Stationary-US/Canadian Dollar Economic Index
1/3/2005,1.2108,1.219629339,1.231043967,1.241414498,1.221500037,-7.552020359,-6.001478164
1/4/2005,1.2248,1.21958128,1.230846236,1.241317436,1.20409849,-5.829156161,-5.660947818
1/5/2005,1.2236,1.219518372,1.230344147,1.241264595,1.237887708,-6.151044572,-5.02121428
1/6/2005,1.2371,1.219426064,1.230016615,1.240927073,1.232643685,-5.376193029,-4.787446706
1/7/2005,1.2333,1.218328564,1.229801111,1.240786664,1.224201092,-4.854340558,-4.620048477
1/8/2005,1.228666667,1.218221822,1.229522249,1.240697366,1.228672305,-4.352248742,-4.484279572
1/9/2005,1.224033333,1.21773361,1.229451123,1.240634909,1.222338854,-4.96176512,-4.413488194
1/10/2005,1.2194,1.217452575,1.229061525,1.240317743,1.216664112,-5.572871159,-4.42309362
1/11/2005,1.2142,1.21673932,1.228592995,1.240282487,1.204315172,-6.242924221,-4.381504513
1/12/2005,1.1982,1.216709775,1.228325933,1.239912998,1.229592997,-7.815262437,-4.60200761
1/13/2005,1.2005,1.216619969,1.228325933,1.239912998,1.219585388,-8.895251467,-4.656278039
1/14/2005,1.2188,1.215940712,1.228132022,1.239581854,1.241311611,-8.214762746,-5.422288509
1/15/2005,1.219525,1.215940712,1.228095953,1.239348165,1.226448387,-7.999680568,-5.591487059
1/16/2005,1.22025,1.215665787,1.228060981,1.23926698,1.199507732,-7.656391022,-5.741040231
1/17/2005,1.220975,1.215665787,1.228013719,1.23925656,1.219632269,-7.312549287,-5.778931526
1/18/2005,1.2217,1.215665787,1.228013719,1.23925656,1.223088594,-6.968152681,-5.87238082
1/19/2005,1.2268,1.215665787,1.227820321,1.238936615,1.228055918,-6.184134032,-5.944768809
1/20/2005,1.2334,1.215665787,1.227820321,1.238880817,1.201263851,-7.015928029,-5.841465504
1/21/2005,1.2211,1.215665787,1.227820321,1.238880817,1.22613918,-7.793691476,-6.033702868
1/22/2005,1.222666667,1.215665787,1.227820321,1.238936615,1.233327285,-9.002457681,-6.20823203
1/23/2005,1.224233333,1.215665787,1.227820321,1.238936615,1.239262516,-8.891926984,-6.27298579
1/24/2005,1.2258,1.215665787,1.227820321,1.23925656,1.249211566,-8.781579706,-6.399666305
1/25/2005,1.2381,1.215665787,1.227820321,1.23926698,1.266889857,-7.601334259,-6.368514765
1/26/2005,1.2307,1.215665787,1.227820321,1.23926698,1.260155166,-7.56815278,-6.575316361
1/27/2005,1.2366,1.215665787,1.227820321,1.239348165,1.243726319,-8.571267813,-6.764319861
1/28/2005,1.2422,1.215665787,1.227666929,1.239348165,1.233375719,-9.145105575,-7.881997534
1/29/2005,1.241333333,1.215391205,1.227666929,1.239348165,1.234854262,-8.537969295,-7.997617443
1/30/2005,1.240466667,1.215391205,1.227666929,1.239348165,1.240778789,-8.993842942,-8.292293049
1/31/2005,1.2396,1.215391205,1.227666929,1.239581854,1.240631107,-9.448665767,-8.542788608
2/1/2005,1.2405,1.215391205,1.227666929,1.239912998,1.235472872,-9.727292241,-8.947472331
2/2/2005,1.2408,1.215391205,1.227666929,1.240303378,1.241404807,-9.596532332,-9.350138466
2/3/2005,1.2424,1.215391205,1.227820321,1.240634909,1.248505525,-9.03315709,-9.007409191
2/4/2005,1.2495,1.215391205,1.228013719,1.240634909,1.250714677,-8.222132981,-9.005012023
2/5/2005,1.251733333,1.215391205,1.228013719,1.240634909,1.23066429,-7.80871981,-8.418800245
2/6/2005,1.253966667,1.215391205,1.228060981,1.240634909,1.254466975,-7.611203855,-8.228730187
2/7/2005,1.2562,1.215391205,1.228060981,1.240303378,1.236709138,-7.414073955,-8.069986699
2/8/2005,1.2476,1.215391205,1.228060981,1.240634909,1.221153576,-8.279895987,-7.873326354
2/9/2005,1.2511,1.215391205,1.228013719,1.240303378,1.268558599,-7.796955002,-7.496158877
2/10/2005,1.2406,1.215391205,1.228013719,1.240303378,1.25557128,-7.801892831,-7.443143083
2/11/2005,1.238,1.215347717,1.228013719,1.240303378,1.246405159,-8.152955396,-7.605338833
2/12/2005,1.236733333,1.215347717,1.228013719,1.240303378,1.234758591,-7.905437972,-7.888745104
2/13/2005,1.235466667,1.215347717,1.228013719,1.240303378,1.241261461,-7.93786698,-7.915938959
2/14/2005,1.2342,1.215347717,1.228013719,1.240303378,1.228066044,-7.97035397,-8.013744774
2/15/2005,1.2336,1.21518101,1.227820321,1.240303378,1.226164085,-7.936463599,-8.099442678
2/16/2005,1.2421,1.21499211,1.227820321,1.240303378,1.24200193,-6.998820938,-8.17975756
2/17/2005,1.231,1.21499211,1.227350202,1.240303378,1.230009226,-8.793906358,-8.225330973
2/18/2005,1.2294,1.21499211,1.227350202,1.239326204,1.235573409,-9.891807817,-8.656800484
2/19/2005,1.229575,1.21499211,1.227350202,1.240303378,1.231059753,-11.33670418,-9.341568236
2/20/2005,1.22975,1.21499211,1.227820321,1.240640337,1.250233054,-11.07821424,-9.579431443
2/21/2005,1.229925,1.21499211,1.227820321,1.240786664,1.251171636,-10.81925326,-9.810573518
2/22/2005,1.2301,1.21499211,1.228013719,1.240927073,1.247608254,-10.5598194,-10.08564511
2/23/2005,1.2402,1.21499211,1.228060981,1.241264595,1.24090478,-8.816882306,-10.04392693
2/24/2005,1.2435,1.21499211,1.228095953,1.241317436,1.233805382,-9.292629581,-10.56161405
2/25/2005,1.2407,1.21499211,1.228132022,1.241440476,1.230024004,-10.14741973,-11.09582087
2/26/2005,1.236966667,1.21499211,1.228405244,1.241975904,1.239256163,-10.26134664,-11.12202504
2/27/2005,1.233233333,1.21499211,1.228767134,1.241983226,1.238626531,-10.60226919,-11.32533861
2/28/2005,1.2295,1.21499211,1.228767134,1.24203184,1.243766531,-10.94431044,-11.36033351
3/1/2005,1.2425,1.21499211,1.228891388,1.24203184,1.253640693,-9.621091646,-11.29797695
3/2/2005,1.2395,1.21499211,1.228767134,1.24203184,1.246470354,-10.30293541,-11.51850425
3/3/2005,1.2463,1.21499211,1.228891388,1.242558354,1.24028153,-10.0232074,-11.23033236
3/4/2005,1.2324,1.21499211,1.228891388,1.243728832,1.247916633,-9.989481792,-11.35435504
3/5/2005,1.2316,1.21499211,1.228891388,1.243728832,1.221765101,-8.81789949,-10.72431854
3/6/2005,1.2308,1.21499211,1.228891388,1.243768453,1.229451502,-9.034327654,-10.63682306
3/7/2005,1.23,1.21499211,1.228891388,1.243864729,1.223698353,-9.250656143,-10.61461012
3/8/2005,1.2163,1.21499211,1.228891388,1.244900056,1.248074648,-10.76348093,-10.78614016
3/9/2005,1.2064,1.21499211,1.228891388,1.245280977,1.228125863,-11.33068884,-10.65901931
3/10/2005,1.205,1.21499211,1.229186158,1.2456783,1.227031282,-12.28148409,-11.06943265
3/11/2005,1.2041,1.21499211,1.229479399,1.245761191,1.206064983,-11.93741534,-11.60877697
3/12/2005,1.205633333,1.21518101,1.229542656,1.245761191,1.224447614,-13.23108314,-11.80024987
3/13/2005,1.207166667,1.21518101,1.229585506,1.245761191,1.215358342,-12.88190834,-11.79145968
3/14/2005,1.2087,1.21518101,1.229801111,1.246032128,1.216712819,-12.53262835,-11.77951054
3/15/2005,1.2064,1.21518101,1.230016615,1.246032128,1.203274709,-12.57313401,-11.80186811
3/16/2005,1.2038,1.215347717,1.230344147,1.246032128,1.211153534,-12.93972453,-11.65071242
3/17/2005,1.2028,1.215391205,1.230862022,1.246032128,1.220271815,-13.83203247,-11.11626377
3/18/2005,1.2027,1.216042722,1.231139382,1.246409234,1.215393396,-12.65507788,-10.89080951
3/19/2005,1.205466667,1.216627981,1.231931347,1.246475613,1.197094747,-12.55749873,-10.8834739
3/20/2005,1.208233333,1.216709775,1.231931347,1.246475613,1.199903604,-12.18338577,-10.95848572
3/21/2005,1.211,1.216709775,1.232985485,1.246577616,1.188800825,-11.80984774,-10.92368143
3/22/2005,1.2017,1.216730846,1.232985485,1.246577616,1.208021983,-12.6647967,-10.78678655
3/23/2005,1.2133,1.217729869,1.233351502,1.246577616,1.199676465,-11.8537641,-10.28787925
3/24/2005,1.215,1.219473575,1.233451516,1.246577616,1.195785267,-12.27996014,-10.85327103
3/25/2005,1.218,1.219473575,1.233451516,1.246577616,1.188868224,-11.22165251,-10.57368471
3/26/2005,1.2198,1.219629339,1.233451516,1.246577616,1.175488776,-10.02902376,-10.32660031
3/27/2005,1.2216,1.219629339,1.233451516,1.246577616,1.20068539,-9.546254166,-10.35943334
3/28/2005,1.2234,1.220231844,1.233666347,1.246577616,1.207762863,-9.063009702,-10.46838072
3/29/2005,1.2135,1.220231844,1.233451516,1.246577616,1.202786413,-9.758545139,-10.50991088
3/30/2005,1.2164,1.220231844,1.233451516,1.246577616,1.198620772,-9.305566223,-10.24190811
3/31/2005,1.2094,1.220231844,1.233666347,1.246577616,1.180825607,-10.20262988,-10.20384489
4/1/2005,1.2146,1.220231844,1.233959535,1.246948024,1.200300263,-9.684720737,-9.945125947
4/2/2005,1.216466667,1.220231844,1.234069571,1.246948024,1.196412794,-9.86129869,-10.11106131
4/3/2005,1.218333333,1.220480366,1.234069571,1.246948024,1.193459103,-9.710261309,-10.05660333
4/4/2005,1.2202,1.220480366,1.234069571,1.246948024,1.204292351,-9.559501048,-9.920075308
4/5/2005,1.2198,1.220480366,1.234344477,1.246948024,1.200547784,-9.63717955,-9.951346604
4/6/2005,1.2216,1.221112369,1.234344477,1.246948024,1.192502731,-8.922162266,-9.695730265
4/7/2005,1.2205,1.221112369,1.234344477,1.246948024,1.190367664,-9.360920962,-9.459011872
4/8/2005,1.2252,1.221112369,1.234666929,1.246948024,1.216732048,-10.09939806,-9.621053809
4/9/2005,1.2278,1.221269215,1.234806427,1.247305907,1.209186097,-10.13510167,-9.442803192
4/10/2005,1.2304,1.22173459,1.235163567,1.247305907,1.221276924,-10.13681852,-9.492723721
4/11/2005,1.233,1.22173459,1.23552314,1.247382398,1.248496442,-10.1385281,-9.495554663
4/12/2005,1.2408,1.22173459,1.23552314,1.247382398,1.220494269,-9.624097439,-9.475279873
4/13/2005,1.2365,1.223000413,1.235777334,1.247382398,1.237907888,-9.922054395,-10.25621142
4/14/2005,1.2417,1.223000413,1.235994609,1.247382398,1.269158285,-10.15814288,-10.34728529
4/15/2005,1.242,1.223000413,1.235994609,1.247382398,1.271287574,-10.49354562,-10.16621423
4/16/2005,1.244066667,1.223000413,1.235994609,1.247382398,1.259300273,-9.924121612,-10.1500166
4/17/2005,1.246133333,1.223000413,1.235994609,1.247305907,1.254014855,-9.787143637,-10.09996641
4/18/2005,1.2482,1.223000413,1.235994609,1.246948024,1.260313801,-9.650467175,-10.17952523
4/19/2005,1.2409,1.223000413,1.235994609,1.246948024,1.248361774,-10.43828439,-10.58275698
4/20/2005,1.2388,1.223000413,1.235994609,1.246948024,1.255647973,-11.25636709,-10.98602205
4/21/2005,1.2384,1.223000413,1.236358548,1.247305907,1.216086011,-11.80353026,-11.27476267
4/22/2005,1.2342,1.223000413,1.237308513,1.247382398,1.211068116,-12.22104739,-11.3931078
4/23/2005,1.2352,1.22173459,1.236358548,1.247382398,1.226359986,-12.32030251,-11.11939147
4/24/2005,1.2362,1.22173459,1.236358548,1.247609476,1.247367341,-12.06123437,-11.19904367
4/25/2005,1.2372,1.22173459,1.237308513,1.247645857,1.245673868,-11.8020391,-11.26671571
4/26/2005,1.2462,1.22173459,1.237308513,1.247645857,1.247627805,-10.75122056,-11.44399691
4/27/2005,1.2465,1.22173459,1.236358548,1.247609476,1.246924438,-10.34035879,-11.08429581
4/28/2005,1.2508,1.22173459,1.235994609,1.247382398,1.228920814,-11.31839799,-11.89557322
4/29/2005,1.2568,1.221269215,1.235994609,1.247382398,1.228861962,-10.9547918,-12.2349859
4/30/2005,1.256266667,1.221269215,1.235777334,1.247305907,1.229507297,-11.13250969,-12.47836434
5/1/2005,1.255733333,1.221112369,1.235166,1.247305907,1.23121901,-11.27131309,-12.48797278
5/2/2005,1.2552,1.221228008,1.235166,1.247305907,1.245254784,-11.41007766,-12.44938566
5/3/2005,1.2541,1.221228008,1.234666929,1.246948024,1.224490546,-11.60432305,-12.38332868
5/4/2005,1.2502,1.221228008,1.234344477,1.246577616,1.21779639,-11.64674363,-12.37204522
5/5/2005,1.2448,1.221228008,1.234069571,1.246577616,1.204016187,-12.38485604,-12.3176971
5/6/2005,1.2429,1.220480366,1.233924044,1.246577616,1.224535788,-13.09976309,-12.26614331
5/7/2005,1.241166667,1.220480366,1.233814008,1.246577616,1.236007959,-13.92930026,-12.82315293
5/8/2005,1.239433333,1.220461204,1.233814008,1.246577616,1.229578014,-14.32551547,-12.98132459
5/9/2005,1.2377,1.220461204,1.233924044,1.246577616,1.210987806,-14.72156184,-13.15497934
5/10/2005,1.2373,1.220461204,1.233814008,1.246577616,1.210782489,-14.98493224,-13.25759266
5/11/2005,1.2474,1.220267472,1.233814008,1.246577616,1.223082767,-13.38455394,-13.36040541
5/12/2005,1.2493,1.220181212,1.233666347,1.246577616,1.234575266,-13.30381452,-12.86073008
5/13/2005,1.2625,1.220181212,1.233666347,1.246577616,1.241975499,-12.82411907,-12.5013787
5/14/2005,1.2651,1.219845863,1.233023592,1.246475613,1.244876407,-12.20123493,-12.48313225
5/15/2005,1.2677,1.219499889,1.232483535,1.246452067,1.251314004,-11.73401304,-12.44802707
5/16/2005,1.2703,1.218482549,1.232402623,1.246241711,1.246007259,-11.26693167,-12.5333493
5/17/2005,1.2664,1.218482549,1.231915666,1.246241711,1.245744786,-11.42917297,-12.74950944
5/18/2005,1.2618,1.218210882,1.231386245,1.246241711,1.243797284,-12.38980505,-13.07673708
5/19/2005,1.2627,1.218210882,1.231386245,1.246241711,1.247301811,-11.02353909,-12.54832538
5/20/2005,1.2627,1.217793872,1.231259108,1.246241711,1.242480489,-10.45095757,-12.58606153
5/21/2005,1.261066667,1.217692099,1.231204767,1.246241711,1.251189245,-10.86981496,-12.27017377
5/22/2005,1.259433333,1.217692099,1.231204767,1.246241711,1.249877159,-10.91868222,-12.25846489
5/23/2005,1.2578,1.216730846,1.231115345,1.246021041,1.233527312,-10.9676569,-12.23950309
5/24/2005,1.2612,1.216730846,1.231115345,1.245761191,1.228272295,-10.52527926,-12.30239174
5/25/2005,1.2641,1.216673644,1.230813296,1.245761191,1.246554494,-10.83378575,-11.87171863
5/26/2005,1.268,1.216673644,1.230474258,1.2456783,1.248439857,-9.936186299,-11.69927606
5/27/2005,1.2585,1.216673644,1.230813296,1.2456783,1.267137433,-9.734350789,-11.44872212
5/28/2005,1.256675,1.216673644,1.230813296,1.2456783,1.268550507,-10.68854696,-11.44737321
5/29/2005,1.25485,1.216042722,1.230813296,1.2456783,1.273557173,-10.91436065,-11.54511151
5/30/2005,1.253025,1.216042722,1.230474258,1.245280977,1.253593543,-11.14041616,-11.5572178
5/31/2005,1.2512,1.215591395,1.230474258,1.245280977,1.282110279,-11.36671426,-11.49800427
6/1/2005,1.2471,1.215591395,1.230474258,1.245280977,1.263390854,-11.81724787,-11.40673505
6/2/2005,1.2473,1.216055922,1.230813296,1.245280977,1.253397869,-11.17640446,-11.76275927
6/3/2005,1.2483,1.216055922,1.230813296,1.245280977,1.24377056,-10.96956715,-11.90485407
6/4/2005,1.2471,1.216673644,1.231115345,1.245280977,1.239844901,-10.1720612,-11.83048046
6/5/2005,1.2459,1.216691671,1.231204767,1.245280977,1.252928236,-10.12342408,-11.64103655
6/6/2005,1.2447,1.216920056,1.231204767,1.245280977,1.243247173,-10.07467388,-11.51216012
6/7/2005,1.2471,1.216920056,1.231204767,1.245280977,1.244017367,-9.670524844,-11.27850886
6/8/2005,1.244,1.216691671,1.231204767,1.245280977,1.239793116,-10.14076812,-11.36833605
6/9/2005,1.2549,1.216920056,1.231204767,1.245280977,1.266748875,-9.732955311,-11.60454067
6/10/2005,1.2492,1.216920056,1.231204767,1.245280977,1.249558117,-10.57349481,-11.89250604
6/11/2005,1.252066667,1.216920056,1.231204767,1.245280977,1.225377457,-11.05009304,-12.18864019
6/12/2005,1.254933333,1.216920056,1.231204767,1.245280977,1.249168328,-10.84700355,-12.39361966
6/13/2005,1.2578,1.216920056,1.231204767,1.245280977,1.232358047,-10.64450592,-12.60582138
6/14/2005,1.2554,1.216920056,1.231204767,1.245280977,1.238879436,-10.95710607,-12.82078905
6/15/2005,1.2397,1.216920056,1.231204767,1.245280977,1.235981259,-12.65637806,-12.86320718
6/16/2005,1.2376,1.216920056,1.231204767,1.245280977,1.21394656,-13.51791289,-13.28354023
6/17/2005,1.235,1.216920056,1.231204767,1.245280977,1.22913692,-13.59776934,-13.12488572
6/18/2005,1.233966667,1.216920056,1.231204767,1.245280977,1.230362089,-12.74066453,-12.79907058
6/19/2005,1.232933333,1.216920056,1.231204767,1.245280977,1.234113688,-12.82861186,-12.89701623
6/20/2005,1.2319,1.216920056,1.231204767,1.245280977,1.232519872,-12.91664367,-12.8622807
6/21/2005,1.231,1.216920056,1.231204767,1.245280977,1.232447198,-12.99144784,-12.84201196
6/22/2005,1.2351,1.216920056,1.231204767,1.245280977,1.241141808,-12.14954531,-12.72300611
6/23/2005,1.2311,1.216920056,1.231204767,1.245280977,1.257279933,-12.746976,-12.5212045
6/24/2005,1.2329,1.216920056,1.231204767,1.245280977,1.234025453,-10.89504688,-11.91572302
6/25/2005,1.232166667,1.216920056,1.231204767,1.245280977,1.223603323,-11.50690076,-12.04986164
6/26/2005,1.231433333,1.216920056,1.231204767,1.245280977,1.218498818,-11.4159583,-12.09900207
6/27/2005,1.2307,1.216920056,1.231204767,1.245280977,1.243107483,-11.32484,-12.03835573
6/28/2005,1.231,1.216920056,1.231204767,1.245280977,1.231299206,-11.13033735,-11.99117837
6/29/2005,1.2263,1.216920056,1.231204767,1.245280977,1.24192869,-11.87459246,-12.28314808
6/30/2005,1.2256,1.216879678,1.231204767,1.245280977,1.246450848,-11.41423949,-11.84926263
7/1/2005,1.2418,1.216879678,1.231204767,1.245280977,1.257166788,-9.046416515,-11.26100909
7/2/2005,1.242275,1.216055922,1.231204767,1.245280977,1.238567453,-8.342818013,-11.10117092
7/3/2005,1.24275,1.215598984,1.231115345,1.244966404,1.261663488,-8.312060929,-10.98855047
7/4/2005,1.243225,1.215480046,1.231115345,1.244966404,1.22505405,-8.281319658,-10.8720455
7/5/2005,1.2437,1.214932475,1.230813296,1.244966404,1.244686181,-8.250594185,-10.7443296
7/6/2005,1.2365,1.214504315,1.230474258,1.244880831,1.23909653,-8.980365488,-10.65647796
7/7/2005,1.2288,1.21390836,1.230321625,1.24469807,1.231473285,-9.144199884,-9.94320032
7/8/2005,1.2207,1.213271421,1.230280356,1.244570925,1.241299491,-9.658617929,-9.882927678
7/9/2005,1.217633333,1.212244192,1.230206289,1.244051484,1.246227768,-10.36854931,-9.863122562
7/10/2005,1.214566667,1.211213318,1.229855521,1.243811039,1.241026642,-10.61951714,-9.845045828
7/11/2005,1.2115,1.211063096,1.229542656,1.24377223,1.259527013,-10.87124018,-9.879689866
7/12/2005,1.2048,1.210974974,1.229322108,1.243279885,1.241387591,-11.49379309,-9.972141604
7/13/2005,1.2073,1.210773126,1.229322108,1.243279885,1.249286574,-11.89891238,-9.932986424
7/14/2005,1.2071,1.210565872,1.229322108,1.243279885,1.251320497,-11.60371913,-9.550426669
7/15/2005,1.2206,1.209478331,1.229322108,1.243279885,1.220202328,-10.37618151,-9.663561976
7/16/2005,1.218866667,1.20813831,1.229028867,1.243116213,1.257066722,-9.169298501,-9.484610684
7/17/2005,1.217133333,1.207195952,1.228891388,1.242817622,1.258897578,-9.312900784,-9.355815067
7/18/2005,1.2154,1.205852907,1.228704251,1.242500352,1.244563241,-9.456744347,-9.017530248
7/19/2005,1.2186,1.203972254,1.228409417,1.242007061,1.233822635,-9.102280345,-8.87440979
7/20/2005,1.2218,1.203062712,1.227704812,1.242007061,1.230279551,-8.939577937,-8.926674659
7/21/2005,1.2177,1.199264321,1.226565773,1.242007061,1.219566627,-10.68708578,-9.192679292
7/22/2005,1.218,1.199264321,1.225884001,1.242007061,1.230133028,-9.66906644,-9.472108663
7/23/2005,1.218466667,1.198403703,1.225575622,1.242007061,1.219864478,-10.39608397,-9.55213662
7/24/2005,1.218933333,1.198403703,1.225215753,1.241931615,1.230281161,-10.66162942,-9.511332042
7/25/2005,1.2194,1.198403703,1.225215753,1.241931615,1.230586426,-10.92639976,-9.361975011
7/26/2005,1.2291,1.198403703,1.225215753,1.241931615,1.221828428,-10.26366271,-9.088583443
7/27/2005,1.2341,1.198403703,1.225215753,1.241931615,1.225994216,-10.06882453,-9.148589756
7/28/2005,1.2345,1.198403703,1.225215753,1.241931615,1.218238515,-9.623358431,-9.11661965
7/29/2005,1.2257,1.194418022,1.224356533,1.241931615,1.22713733,-10.03998486,-9.129531894
7/30/2005,1.221666667,1.194418022,1.223631169,1.241931615,1.22047383,-10.78754695,-8.974292186
7/31/2005,1.217633333,1.192522322,1.223631169,1.241931615,1.236449467,-11.2494168,-9.02386947
8/1/2005,1.2136,1.192522322,1.223631169,1.241931615,1.231190524,-11.71261014,-9.006444077
8/2/2005,1.2122,1.192522322,1.223631169,1.241931615,1.194544133,-11.90986475,-9.148306759
8/3/2005,1.2128,1.192522322,1.223559145,1.241931615,1.209563839,-10.65246769,-9.485192956
8/4/2005,1.2119,1.192522322,1.223104716,1.241421409,1.222694466,-10.43572031,-9.651356419
8/5/2005,1.2185,1.192522322,1.222261447,1.241304998,1.192526358,-10.01094635,-9.576134749
8/6/2005,1.216733333,1.192522322,1.221155981,1.241151664,1.217756102,-9.459667975,-9.37720653
8/7/2005,1.214966667,1.192522322,1.220478682,1.24103384,1.214541499,-9.841344212,-9.373324528
8/8/2005,1.2132,1.192522322,1.220338079,1.241012532,1.220483534,-10.22294522,-9.53281886
8/9/2005,1.214,1.192362219,1.220033403,1.239917819,1.210632674,-10.34436183,-9.784478771
8/10/2005,1.2113,1.192362219,1.219715553,1.239796353,1.231040166,-10.37504275,-10.12498314
8/11/2005,1.2025,1.190860918,1.219411823,1.239140067,1.207277325,-12.21227071,-10.9161725
8/12/2005,1.1946,1.190527025,1.219050478,1.238946152,1.205975355,-13.79037248,-10.89914224
8/13/2005,1.195333333,1.190527025,1.218671377,1.238882979,1.241011591,-11.5653846,-10.68377213
8/14/2005,1.196066667,1.190527025,1.218368666,1.238882979,1.21495854,-11.43993353,-10.62311805
8/15/2005,1.1968,1.190527025,1.217997309,1.238882979,1.233994164,-11.31450825,-10.4506552
8/16/2005,1.198,1.190527025,1.217383958,1.238586952,1.208195709,-11.14122551,-10.35881623
8/17/2005,1.207,1.190527025,1.216972202,1.236581841,1.219257019,-10.25898432,-9.850178007
8/18/2005,1.2178,1.190527025,1.216268592,1.236010522,1.238936127,-9.107809854,-9.565315409
8/19/2005,1.2152,1.190527025,1.216204139,1.234230412,1.216932589,-8.33207607,-9.352946537
8/20/2005,1.211466667,1.190527025,1.216204139,1.234030967,1.213335364,-8.861814103,-8.844817124
8/21/2005,1.207733333,1.190527025,1.215559704,1.23399612,1.223659016,-9.509109627,-8.654828687
8/22/2005,1.204,1.190527025,1.215236676,1.233833355,1.215604595,-10.15699647,-8.708411472
8/23/2005,1.1981,1.190527025,1.215236676,1.233448211,1.225773786,-11.02753667,-8.739912795
8/24/2005,1.1956,1.190527025,1.215236676,1.232576333,1.244947178,-11.12423161,-8.716133828
8/25/2005,1.1888,1.190527025,1.215236676,1.232576333,1.22854654,-11.81579841,-8.625459022
8/26/2005,1.1949,1.190527025,1.215236676,1.23245174,1.233423249,-11.90060964,-8.380659645
8/27/2005,1.195433333,1.190527025,1.215236676,1.232363619,1.242798298,-11.66769992,-8.471432926
8/28/2005,1.195966667,1.190527025,1.21475002,1.231528583,1.217011814,-11.83152441,-8.58642314
8/29/2005,1.1965,1.190527025,1.21475002,1.231310086,1.211222998,-11.99498504,-8.675163677
8/30/2005,1.1919,1.190527025,1.21424403,1.231197316,1.199304542,-12.68625421,-8.62101314
8/31/2005,1.1893,1.190527025,1.21424403,1.231049563,1.218843937,-12.87998396,-8.899638732
9/1/2005,1.1855,1.190527025,1.21424403,1.230614785,1.215514813,-12.38329477,-9.366875169
9/2/2005,1.188,1.190527025,1.21424403,1.231049563,1.203313256,-11.4077269,-9.444996126
9/3/2005,1.187675,1.190527025,1.21424403,1.230614785,1.198661008,-11.53589059,-9.645868283
9/4/2005,1.18735,1.190527025,1.21424403,1.230535112,1.212312272,-11.27858995,-9.774934708
9/5/2005,1.187025,1.190527025,1.21424403,1.230535112,1.17460956,-11.02060816,-9.803542972
9/6/2005,1.1867,1.190527025,1.21424403,1.23042367,1.150558145,-10.76194194,-9.88499347
9/7/2005,1.1855,1.190527025,1.21475002,1.23042367,1.153163654,-10.59326449,-9.805723597
9/8/2005,1.1822,1.190527025,1.21475002,1.23042367,1.166033853,-11.15508048,-9.569446707
9/9/2005,1.1749,1.190527025,1.213938432,1.23042367,1.165094939,-11.65892568,-9.480527809
9/10/2005,1.1784,1.190527025,1.213135182,1.230289618,1.159151255,-11.31244172,-9.027367299
9/11/2005,1.1819,1.190527025,1.212623635,1.230279651,1.181316813,-11.32903934,-8.861122877
9/12/2005,1.1854,1.18727868,1.212299251,1.230142185,1.157560157,-11.34553672,-8.610432196
9/13/2005,1.18,1.187242484,1.211888246,1.229244989,1.163612609,-12.28540688,-8.101748321
9/14/2005,1.1823,1.186979041,1.21135663,1.229074579,1.151609786,-11.28745266,-7.904929634
9/15/2005,1.1863,1.186979041,1.211115994,1.228579079,1.154965017,-11.50803589,-7.861747122
9/16/2005,1.1826,1.186009493,1.210887666,1.228579079,1.142498327,-11.19918477,-7.815372208
9/17/2005,1.1781,1.185371457,1.210699508,1.228579079,1.168056967,-12.50236073,-7.382505365
9/18/2005,1.1736,1.184515106,1.210129689,1.227461674,1.143432601,-12.7898174,-7.095901273
9/19/2005,1.1691,1.183679443,1.209595271,1.227153081,1.162486356,-13.07880844,-6.85825851
9/20/2005,1.1704,1.183203291,1.209043001,1.226065661,1.19074348,-12.75879805,-6.390549219
9/21/2005,1.1682,1.182795455,1.208425586,1.225787563,1.184568792,-12.43810022,-5.867813171
9/22/2005,1.1668,1.181219509,1.208262359,1.225099033,1.173473648,-11.91603535,-5.899733745
9/23/2005,1.1713,1.179724251,1.208094082,1.225050019,1.171624696,-11.1164858,-6.143074738
9/24/2005,1.1732,1.17908054,1.20763489,1.224553249,1.15169459,-10.73446814,-6.472981524
9/25/2005,1.1751,1.177437143,1.207135672,1.223712837,1.175848884,-10.45532332,-6.618461599
9/26/2005,1.177,1.177064979,1.206699454,1.22352397,1.157854145,-10.17644734,-6.853837473
9/27/2005,1.1777,1.175793403,1.206385004,1.222745747,1.170314894,-10.02300148,-6.978322722
9/28/2005,1.1782,1.174944011,1.206208436,1.22205872,1.147576516,-10.12510965,-7.181240484
9/29/2005,1.1725,1.174944011,1.206013554,1.221840172,1.174599418,-10.48963966,-7.467527934
9/30/2005,1.1607,1.174944011,1.205633282,1.22056759,1.145788275,-10.93854526,-7.201644215
10/1/2005,1.162366667,1.1746816,1.205115093,1.220474437,1.146180592,-10.57743982,-7.117382826
10/2/2005,1.164033333,1.174608926,1.204400428,1.220334125,1.159695266,-10.71559602,-7.351536147
10/3/2005,1.1657,1.174557234,1.203587568,1.220209983,1.177456549,-10.85320269,-7.580334693
10/4/2005,1.172,1.173920804,1.203093338,1.219885594,1.182894032,-10.50343661,-7.705002039
10/5/2005,1.1793,1.173841549,1.202788543,1.219585243,1.170425114,-8.761033032,-7.360233015
10/6/2005,1.1815,1.173477282,1.202329586,1.219276369,1.169193218,-8.210315211,-6.899865884
